seccion,distrito,rango_edad,sexo,nacionalidad,formacion,total
8,3,70 - 74,Mujer,Nacional,Sin Estudios,5
8,3,70 - 74,Mujer,Nacional,No sabe leer ni escribir,1
8,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,1
8,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,4
9,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,27
9,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,17
9,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,8
9,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,9
9,3,70 - 74,Hombre,Nacional,Sin Estudios,9
9,3,70 - 74,Hombre,Nacional,Licenciado Universitario,1
9,3,70 - 74,Mujer,Nacional,Sin Estudios,15
9,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",2
9,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,2
9,3,70 - 74,Mujer,Nacional,No sabe leer ni escribir,1
9,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,3
9,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,1
9,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",1
10,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",1
10,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,17
10,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,11
10,3,70 - 74,Mujer,Nacional,No sabe leer ni escribir,1
10,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,28
10,3,70 - 74,Mujer,Nacional,Sin Estudios,13
10,3,70 - 74,Hombre,Nacional,Sin Estudios,10
10,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,5
10,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,2
11,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,2
11,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,20
11,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,1
11,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",1
11,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,3
11,3,70 - 74,Mujer,Nacional,No sabe leer ni escribir,2
11,3,70 - 74,Hombre,Nacional,Licenciado Universitario,1
11,3,70 - 74,Hombre,Nacional,Sin Estudios,4
11,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,1
11,3,70 - 74,Hombre,Nacional,Estudios superiores no Un,1
11,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,7
11,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,9
11,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",2
11,3,70 - 74,Mujer,Nacional,Sin Estudios,7
12,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,19
12,3,70 - 74,Mujer,Nacional,Sin Estudios,14
12,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,1
12,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,6
12,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,22
12,3,70 - 74,Hombre,Nacional,Sin Estudios,8
12,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,8
12,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,1
13,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,7
13,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,14
13,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,7
13,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,1
13,3,70 - 74,Mujer,Nacional,Sin Estudios,10
13,3,70 - 74,Mujer,Nacional,FP2 Grado Superior,1
13,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,8
13,3,70 - 74,Hombre,Nacional,Sin Estudios,3
14,3,70 - 74,Mujer,Nacional,Sin Estudios,11
14,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,19
14,3,70 - 74,Hombre,Nacional,Sin Estudios,3
14,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",2
14,3,70 - 74,Mujer,Nacional,No sabe leer ni escribir,2
14,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,10
14,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,5
14,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,33
14,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,2
15,3,70 - 74,Hombre,Nacional,Sin Estudios,7
15,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,19
15,3,70 - 74,Mujer,Nacional,Sin Estudios,22
15,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,1
15,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,35
15,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,1
15,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,15
15,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,13
15,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",3
15,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,1
15,3,70 - 74,Mujer,Nacional,No sabe leer ni escribir,1
15,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",1
15,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,1
15,3,70 - 74,Hombre,Nacional,Licenciado Universitario,1
16,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",1
16,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,15
16,3,70 - 74,Mujer,Nacional,No sabe leer ni escribir,1
16,3,70 - 74,Mujer,Nacional,Sin Estudios,14
16,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,6
16,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,4
16,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,2
16,3,70 - 74,Hombre,Nacional,Sin Estudios,3
16,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,1
16,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,18
16,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",2
16,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,1
17,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,2
17,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,14
17,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",4
17,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,4
17,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,3
17,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",2
17,3,70 - 74,Mujer,Nacional,Licenciado Universitario,2
17,3,70 - 74,Hombre,Nacional,Licenciado Universitario,2
17,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,5
17,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,20
17,3,70 - 74,Mujer,Nacional,Sin Estudios,4
17,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,11
17,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,34
18,3,70 - 74,Hombre,Nacional,Doctorado Postgrado,2
18,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,3
18,3,70 - 74,Hombre,Nacional,Sin Estudios,1
18,3,70 - 74,Mujer,Nacional,Sin Estudios,10
18,3,70 - 74,Mujer,Nacional,No sabe leer ni escribir,1
18,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",1
18,3,70 - 74,Mujer,Nacional,FP2 Grado Superior,1
18,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,35
18,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,20
18,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,25
18,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",3
18,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,2
18,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,5
18,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,11
18,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,2
18,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,18
18,3,70 - 74,Hombre,Nacional,Licenciado Universitario,2
19,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,26
19,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,2
19,3,70 - 74,Hombre,Nacional,No sabe leer ni escribir,4
19,3,70 - 74,Hombre,Nacional,Sin Estudios,5
19,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,24
19,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,53
19,3,70 - 74,Hombre,Nacional,Valor Desconocido,1
19,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,8
19,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,35
19,3,70 - 74,Hombre,Nacional,Licenciado Universitario,5
19,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,2
19,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,12
19,3,70 - 74,Mujer,Nacional,Sin Estudios,18
19,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",2
19,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,3
19,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",3
20,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,2
20,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,15
20,3,70 - 74,Mujer,Nacional,Sin Estudios,3
20,3,70 - 74,Hombre,Nacional,Diplomados,1
20,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,27
20,3,70 - 74,Hombre,Nacional,Licenciado Universitario,3
20,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",1
20,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,6
20,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,18
20,3,70 - 74,Hombre,Nacional,Sin Estudios,2
20,3,70 - 74,Mujer,Nacional,Licenciado Universitario,1
20,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,13
20,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",4
20,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,2
20,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,2
21,3,70 - 74,Mujer,Nacional,Sin Estudios,7
21,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,8
21,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,6
21,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,3
21,3,70 - 74,Mujer,Nacional,FP2 Grado Superior,2
21,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,22
21,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,5
21,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,18
21,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",5
21,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,15
21,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",3
21,3,70 - 74,Hombre,Nacional,Licenciado Universitario,4
21,3,70 - 74,Hombre,Nacional,Sin Estudios,2
21,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,18
21,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,2
22,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,3
22,3,70 - 74,Hombre,Nacional,Doctorado Postgrado,1
22,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,22
22,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,8
22,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,5
22,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",3
22,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,24
22,3,70 - 74,Hombre,Nacional,Sin Estudios,4
22,3,70 - 74,Mujer,Nacional,Sin Estudios,5
22,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,1
22,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,19
22,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,6
22,3,70 - 74,Hombre,Nacional,Licenciado Universitario,6
22,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",3
22,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,25
22,3,70 - 74,Mujer,Nacional,Valor Desconocido,1
23,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,5
23,3,70 - 74,Mujer,Nacional,Sin Estudios,4
23,3,70 - 74,Hombre,Nacional,Sin Estudios,1
23,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,5
23,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,2
23,3,70 - 74,Hombre,Nacional,Licenciado Universitario,6
23,3,70 - 74,Mujer,Nacional,Diplomados,1
23,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,19
23,3,70 - 74,Mujer,Nacional,Licenciado Universitario,1
23,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,6
23,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,13
23,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,12
23,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,7
23,3,70 - 74,Mujer,Nacional,FP2 Grado Superior,3
23,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,19
23,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",3
23,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",2
23,3,70 - 74,Hombre,Nacional,Valor Desconocido,3
23,3,70 - 74,Mujer,Nacional,Valor Desconocido,2
24,3,70 - 74,Hombre,Nacional,Licenciado Universitario,6
24,3,70 - 74,Mujer,Nacional,Valor Desconocido,1
24,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,28
24,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,5
24,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",3
24,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,2
24,3,70 - 74,Mujer,Nacional,Sin Estudios,7
24,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,8
24,3,70 - 74,Mujer,Nacional,Licenciado Universitario,1
24,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,30
24,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,5
24,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,18
24,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,11
24,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,5
24,3,70 - 74,Mujer,Nacional,FP2 Grado Superior,2
24,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",2
24,3,70 - 74,Hombre,Nacional,Sin Estudios,1
25,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,36
25,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,2
25,3,70 - 74,Mujer,Nacional,Licenciado Universitario,3
25,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,33
25,3,70 - 74,Hombre,Nacional,Licenciado Universitario,12
25,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,7
25,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,22
25,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,27
25,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",9
25,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",5
25,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,6
25,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,2
25,3,70 - 74,Hombre,Nacional,Sin Estudios,3
25,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,2
25,3,70 - 74,Mujer,Nacional,Sin Estudios,14
26,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,12
26,3,70 - 74,Mujer,Nacional,Sin Estudios,14
26,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,2
26,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",2
26,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,6
26,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,34
26,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,24
26,3,70 - 74,Hombre,Nacional,Sin Estudios,5
26,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,4
26,3,70 - 74,Hombre,Nacional,Valor Desconocido,1
26,3,70 - 74,Hombre,Nacional,Licenciado Universitario,4
26,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,35
26,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,2
26,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,1
26,3,70 - 74,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
27,3,70 - 74,Hombre,Nacional,Sin Estudios,2
27,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,26
27,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,12
27,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,22
27,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",1
27,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,2
27,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,18
27,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,9
27,3,70 - 74,Mujer,Nacional,Valor Desconocido,2
27,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,8
27,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,4
27,3,70 - 74,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
27,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",3
27,3,70 - 74,Mujer,Nacional,Sin Estudios,10
27,3,70 - 74,Hombre,Nacional,Licenciado Universitario,3
27,3,70 - 74,Hombre,Nacional,Valor Desconocido,1
27,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,8
27,3,70 - 74,Mujer,Nacional,FP2 Grado Superior,1
27,3,70 - 74,Mujer,Nacional,Licenciado Universitario,1
28,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,1
28,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,17
28,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,2
28,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,13
28,3,70 - 74,Hombre,Nacional,No sabe leer ni escribir,1
28,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,1
28,3,70 - 74,Mujer,Nacional,Sin Estudios,6
28,3,70 - 74,Hombre,Nacional,Licenciado Universitario,6
28,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,1
28,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",1
28,3,70 - 74,Mujer,Nacional,"Arquitecto, Ingeniero Tec",1
28,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,4
28,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,9
28,3,70 - 74,Hombre,Nacional,Sin Estudios,5
28,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",1
28,3,70 - 74,Hombre,Nacional,Valor Desconocido,1
28,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,8
29,3,70 - 74,Hombre,Nacional,Licenciado Universitario,6
29,3,70 - 74,Hombre,Nacional,Sin Estudios,2
29,3,70 - 74,Mujer,Nacional,FP2 Grado Superior,1
29,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,1
29,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",6
29,3,70 - 74,Hombre,Nacional,Valor Desconocido,3
29,3,70 - 74,Hombre,Nacional,Diplomados,1
29,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",6
29,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,2
29,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,22
29,3,70 - 74,Mujer,Nacional,Sin Estudios,4
29,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,1
29,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,1
29,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,15
29,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,10
29,3,70 - 74,Mujer,Nacional,Licenciado Universitario,1
29,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,23
29,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,1
30,3,70 - 74,Mujer,Nacional,Licenciado Universitario,3
30,3,70 - 74,Mujer,Nacional,Sin Estudios,11
30,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,6
30,3,70 - 74,Hombre,Nacional,Licenciado Universitario,4
30,3,70 - 74,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
30,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,22
30,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,34
30,3,70 - 74,Hombre,Nacional,Valor Desconocido,1
30,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,30
30,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,20
30,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,2
30,3,70 - 74,Hombre,Nacional,Doctorado Postgrado,1
30,3,70 - 74,Hombre,Nacional,Sin Estudios,3
30,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,3
30,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",2
30,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,1
30,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",2
31,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,1
31,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,16
31,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,13
31,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,4
31,3,70 - 74,Mujer,Nacional,Valor Desconocido,1
31,3,70 - 74,Hombre,Nacional,Licenciado Universitario,3
31,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,4
31,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,11
31,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",2
31,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",2
31,3,70 - 74,Mujer,Nacional,Sin Estudios,1
31,3,70 - 74,Mujer,Nacional,Diplomados,1
31,3,70 - 74,Mujer,Nacional,Licenciado Universitario,2
31,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,3
31,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,22
31,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,4
31,3,70 - 74,Hombre,Nacional,Valor Desconocido,2
31,3,70 - 74,Hombre,Nacional,Diplomados,1
32,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,11
32,3,70 - 74,Hombre,Nacional,Licenciado Universitario,2
32,3,70 - 74,Hombre,Nacional,Valor Desconocido,1
32,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,17
32,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,1
32,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,3
32,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,6
32,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,8
32,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,1
32,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,2
32,3,70 - 74,Hombre,Nacional,Sin Estudios,3
32,3,70 - 74,Mujer,Nacional,No sabe leer ni escribir,1
32,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",2
32,3,70 - 74,Mujer,Nacional,Sin Estudios,7
33,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,10
33,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,1
33,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,2
33,3,70 - 74,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
33,3,70 - 74,Mujer,Nacional,Sin Estudios,6
33,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,7
33,3,70 - 74,Hombre,Nacional,Licenciado Universitario,1
33,3,70 - 74,Mujer,Nacional,Otras titulaciones medias,1
33,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,18
33,3,70 - 74,Hombre,Nacional,Sin Estudios,2
33,3,70 - 74,Hombre,Nacional,Diplomados,1
34,3,70 - 74,Mujer,Nacional,Sin Estudios,2
34,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,10
34,3,70 - 74,Hombre,Nacional,Sin Estudios,1
34,3,70 - 74,Hombre,Nacional,Licenciado Universitario,1
34,3,70 - 74,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
34,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,2
34,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,2
34,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,4
34,3,70 - 74,Mujer,Nacional,Licenciado Universitario,1
34,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,4
34,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,1
35,3,70 - 74,Hombre,Nacional,"Arquitecto, Ingeniero Tec",1
35,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,12
35,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,1
35,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,7
35,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,3
35,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,7
35,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",1
35,3,70 - 74,Hombre,Nacional,Licenciado Universitario,1
35,3,70 - 74,Mujer,Nacional,Sin Estudios,1
36,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,3
36,3,70 - 74,Hombre,Nacional,Licenciado Universitario,1
36,3,70 - 74,Mujer,Nacional,Sin Estudios,5
36,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,10
36,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,4
36,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,1
36,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",2
36,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,12
36,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,7
36,3,70 - 74,Mujer,Nacional,No sabe leer ni escribir,1
37,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,8
37,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,1
37,3,70 - 74,Hombre,Nacional,Sin Estudios,2
37,3,70 - 74,Mujer,Nacional,FP1 Grado Medio,1
37,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",4
37,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,6
37,3,70 - 74,Mujer,Nacional,Sin Estudios,5
37,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,6
37,3,70 - 74,Mujer,Nacional,Licenciado Universitario,1
37,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,11
38,3,70 - 74,Mujer,Nacional,Ense?anza Secundaria,6
38,3,70 - 74,Hombre,Nacional,FP1 Grado Medio,1
38,3,70 - 74,Mujer,Nacional,Sin Estudios,2
38,3,70 - 74,Hombre,Nacional,Diplomados,1
38,3,70 - 74,Mujer,Nacional,Ense?anza Primaria incomp,12
38,3,70 - 74,Mujer,Nacional,"B.Superior.BUP,COU",1
38,3,70 - 74,Hombre,Nacional,Ense?anza Primaria incomp,7
38,3,70 - 74,Hombre,Nacional,"B.Superior.BUP,COU",3
38,3,70 - 74,Mujer,Nacional,Diplomados,1
38,3,70 - 74,Hombre,Nacional,Ense?anza Secundaria,7
38,3,70 - 74,Hombre,Nacional,FP2 Grado Superior,6
38,3,70 - 74,Mujer,Nacional,FP2 Grado Superior,1
38,3,70 - 74,Hombre,Nacional,Otras titulaciones medias,1
38,3,70 - 74,Hombre,Nacional,Sin Estudios,1
38,3,70 - 74,Mujer,Nacional,No sabe leer ni escribir,1
